time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
7052.393308	100.083656	0.019721	5.075078	240
7053.440521	94.145035	0.019714	4.775634	241
7054.474266	104.670700	0.019685	5.317260	242
7055.519329	97.476395	0.019682	4.952501	243
7056.556641	110.312561	0.019722	5.593244	244
7057.599549	104.741394	0.019663	5.326731	245
7058.634004	114.827148	0.019676	5.835854	246
7059.679947	110.696442	0.019682	5.624339	247
7060.705774	119.053436	0.019650	6.058642	248
7061.757867	113.884460	0.019672	5.789248	249
7062.793499	127.085159	0.019701	6.450713	250
7063.837739	119.240662	0.019714	6.048540	251
7064.874611	132.001099	0.019676	6.708881	252
7065.917711	125.916565	0.019680	6.398192	253
7066.951829	135.861511	0.019687	6.901050	254
7067.999105	131.893494	0.019684	6.700687	255
7069.032336	140.406265	0.019663	7.140659	0
7070.076733	135.516998	0.019626	6.905023	1
7071.112302	146.084869	0.019695	7.417211	2
7072.156323	138.967010	0.019670	7.065081	3
7073.193290	149.685654	0.019643	7.620461	4
7074.236533	144.970947	0.019662	7.372998	5
7075.271581	154.126877	0.019655	7.841783	6
7076.314683	150.862793	0.019671	7.669106	7
7077.351530	159.066589	0.019670	8.086852	8
7078.395357	154.818069	0.019662	7.873932	9
7079.430754	163.233826	0.019655	8.305106	10
7080.475404	156.851929	0.019670	7.974350	11
7081.513106	167.388290	0.019665	8.511920	12
7082.552136	165.625198	0.019692	8.410897	13
7083.590870	169.801117	0.019690	8.623676	14
7084.631924	167.398483	0.019661	8.514150	15
7085.669995	171.430695	0.019646	8.726205	16
7086.712919	170.444977	0.019682	8.660024	17
7087.751619	172.088943	0.019663	8.751760	18
7088.792090	170.642151	0.019683	8.669498	19
7089.828196	176.748230	0.019654	8.993134	20
7090.870038	175.768539	0.019661	8.939901	21
7091.907453	176.546585	0.019616	9.000301	22
7092.931678	192.439331	0.019654	9.791334	23
7093.988057	176.706772	0.019687	8.976029	24
7095.028494	178.221375	0.019667	9.062088	25
7096.064643	179.537552	0.019656	9.134201	26
7097.108297	174.780594	0.019661	8.889796	27
7098.142896	181.246719	0.019667	9.215947	28
7099.187102	177.345734	0.019687	9.008145	29
7100.222759	176.210083	0.019672	8.957376	30
7101.264890	184.251343	0.019670	9.367340	31
7102.300098	176.921310	0.019659	8.999417	32
7103.342427	179.083786	0.019633	9.121442	33
7104.378338	176.409546	0.019665	8.970672	34
7105.423106	173.654053	0.019674	8.826665	35
7106.457699	173.651138	0.019661	8.832063	36
7107.499465	176.769073	0.019661	8.990959	37
7108.536028	172.459793	0.019651	8.776082	38
7109.577217	175.854385	0.019656	8.946557	39
7110.614366	170.232819	0.019678	8.650767	40
7111.656138	174.409012	0.019660	8.871360	41
7112.690977	171.535828	0.019633	8.737145	42
7113.733934	173.065964	0.019685	8.791743	43
7114.769557	168.813477	0.019693	8.572166	44
7115.812505	170.890457	0.019656	8.694152	45
7116.848503	163.798111	0.019651	8.335538	46
7117.890484	168.056381	0.019650	8.552659	47
7118.926061	161.927567	0.019630	8.249150	48
7119.969293	165.336395	0.019683	8.400144	49
7121.005738	163.091644	0.019685	8.284906	50
7122.047291	164.083771	0.019638	8.355335	51
7123.082775	154.416016	0.019657	7.855587	52
7124.124302	161.749039	0.019629	8.240323	53
7125.161123	153.513397	0.019651	7.811813	54
7126.201909	159.747574	0.019650	8.129644	55
7127.238898	147.641617	0.019667	7.506947	56
7128.280501	159.327942	0.019657	8.105223	57
7129.316179	149.263779	0.019648	7.596917	58
7130.357982	154.692841	0.019657	7.869637	59
7131.391958	148.176590	0.019662	7.536253	60
7132.435165	153.086945	0.019686	7.776460	61
7133.470948	141.182480	0.019654	7.183372	62
7134.512711	150.634216	0.019657	7.663206	63
7135.517257	236.156509	0.019681	11.999382	64
7136.591319	146.677948	0.019686	7.450978	65
7137.625417	137.999710	0.019654	7.021579	66
7138.667715	147.965714	0.019658	7.526919	67
7139.702483	136.654648	0.019685	6.941965	68
7140.745334	144.410660	0.019652	7.348544	69
7141.771107	161.120895	0.019624	8.210250	70
7142.823573	140.711029	0.019647	7.161872	71
7143.900054	16.656975	0.019653	0.847540	72
7144.901352	136.255508	0.019673	6.925856	73
7145.907702	219.500305	0.019678	11.154517	74
7146.976607	140.517105	0.019679	7.140365	75
7148.012220	127.079849	0.019656	6.465215	76
7149.053592	141.726044	0.019664	7.207322	77
7150.089125	126.140465	0.019658	6.416903	78
7151.131054	136.529770	0.019657	6.945461	79
7152.166077	115.162178	0.019663	5.856717	80
7153.208647	135.122665	0.019673	6.868369	81
7154.243195	123.118973	0.019678	6.256706	82
7155.286592	131.105362	0.019674	6.663803	83
7156.320503	120.528160	0.019679	6.124733	84
7157.364765	131.658554	0.019634	6.705562	85
7158.397974	119.794525	0.019651	6.096070	86
7159.439752	129.793625	0.019595	6.623850	87
7160.476854	111.543587	0.019673	5.669888	88
7161.517828	124.799187	0.019632	6.356933	89
7162.551049	124.029228	0.019657	6.309647	90
7163.593675	126.294868	0.019644	6.429100	91
7164.628983	119.326797	0.019655	6.070971	92
7165.670325	125.922081	0.019658	6.405502	93
7166.704762	122.841103	0.019652	6.250918	94
7167.748159	121.457680	0.019681	6.171317	95
7168.784258	109.209648	0.019680	5.549276	96
7169.826743	115.480392	0.019664	5.872784	97
7170.860631	110.579460	0.019647	5.628358	98
7171.902306	119.346992	0.019660	6.070458	99
7172.936926	113.199608	0.019652	5.760252	100
7173.978392	120.733368	0.019622	6.152831	101
7175.014953	110.340271	0.019656	5.613674	102
7176.057636	112.859985	0.019665	5.739129	103
7177.091436	107.738426	0.019661	5.479834	104
7178.133704	113.782791	0.019620	5.799460	105
7179.169523	104.788620	0.019650	5.332839	106
7180.210315	113.433594	0.019659	5.770111	107
7181.246292	103.133736	0.019659	5.246187	108
7182.287385	110.942337	0.019679	5.637655	109
7183.323093	103.079597	0.019675	5.239026	110
7184.364419	109.228432	0.019650	5.558587	111
7185.399336	105.412666	0.019658	5.362462	112
7186.442482	104.611053	0.019671	5.317940	113
7187.477955	99.101967	0.019657	5.041472	114
7188.518160	107.624023	0.019649	5.477430	115
7189.554474	98.956154	0.019651	5.035573	116
7190.596007	103.426285	0.019666	5.259179	117
7191.631966	95.504112	0.019677	4.853578	118
7192.671822	106.630562	0.019645	5.427961	119
7193.708451	85.431122	0.019679	4.341292	120
7194.747413	109.379204	0.019628	5.572563	121
7195.786359	96.093796	0.019625	4.896444	122
7196.825225	108.696091	0.019668	5.526541	123
7197.862951	93.109726	0.019654	4.737445	124
7198.904497	99.703514	0.019646	5.075060	125
7199.939480	95.378967	0.019652	4.853301	126
7200.979557	103.111198	0.019621	5.255195	127
7202.017427	91.358032	0.019629	4.654329	128
7203.056254	102.806587	0.019653	5.231156	129
7204.093464	91.014275	0.019648	4.632324	130
7205.134526	99.784065	0.019620	5.085763	131
7206.170591	90.519005	0.019619	4.613844	132
7207.211661	97.455803	0.019648	4.960187	133
7208.246628	89.606880	0.019653	4.559487	134
7209.288632	96.991669	0.019627	4.941680	135
7210.322877	91.179787	0.019666	4.636331	136
7211.365684	95.443588	0.019650	4.857117	137
7212.400358	88.681641	0.019640	4.515295	138
7213.441587	96.907524	0.019640	4.934178	139
7214.477546	85.728706	0.019671	4.358187	140
7215.518505	95.844452	0.019666	4.873646	141
7216.554846	84.562355	0.019655	4.302390	142
7217.596361	92.069489	0.019677	4.679047	143
7218.630864	83.916183	0.019675	4.265077	144
7219.672942	92.957260	0.019653	4.729969	145
7220.707375	57.529655	0.019641	2.928990	146
7221.749136	93.706757	0.019640	4.771194	147
7222.784866	84.387115	0.019674	4.289167	148
7223.826626	90.852989	0.019654	4.622735	149
7224.861400	84.007629	0.019705	4.263303	150
7225.902932	91.946144	0.019645	4.680464	151
7226.937541	85.079269	0.019655	4.328700	152
7227.979025	93.430016	0.019646	4.755614	153
7229.014812	84.363518	0.019674	4.288163	154
7230.057112	93.112122	0.019620	4.745671	155
7231.093318	77.183777	0.019670	3.923863	156
7232.132623	92.099823	0.019653	4.686414	157
7233.169947	64.716385	0.019682	3.288084	158
7234.211967	87.701172	0.019674	4.457819	159
7235.245295	80.542900	0.019641	4.100692	160
7236.287725	87.485077	0.019654	4.451202	161
7237.323867	75.203056	0.019662	3.824727	162
7238.364773	87.259560	0.019615	4.448544	163
7239.401144	74.262032	0.019640	3.781070	164
7240.441306	86.027779	0.019651	4.377872	165
7241.476626	76.300163	0.019676	3.877878	166
7242.517461	89.780327	0.019681	4.561771	167
7243.552508	79.505539	0.019619	4.052380	168
7244.594836	90.010963	0.019626	4.586271	169
7245.630148	58.833073	0.019669	2.991118	170
7246.670712	86.371376	0.019646	4.396482	171
7247.706864	78.565826	0.019647	3.998930	172
7248.748438	85.882980	0.019649	4.370815	173
7249.782742	83.419151	0.019617	4.252455	174
7250.823948	85.370071	0.019672	4.339570	175
7251.861203	75.173851	0.019637	3.828107	176
7252.901161	84.350204	0.019647	4.293182	177
7253.938289	76.580513	0.019648	3.897722	178
7254.978738	80.945602	0.019676	4.113905	179
7256.014876	71.920654	0.019677	3.655019	180
7257.055012	83.097458	0.019616	4.236272	181
7258.091478	76.591225	0.019639	3.899873	182
7259.131703	82.723404	0.019646	4.210745	183
7260.167701	61.553680	0.019651	3.132293	184
7261.209070	79.446892	0.019672	4.038662	185
7262.245039	71.833763	0.019645	3.656622	186
